,strategy,test_len,model,metric,mean,median,std
20,target_return_1d_all_attributes,260,Ridge,neg_mean_squared_error,-0.0003174894927588882,-0.0002806764986599494,0.00015212173186558006
21,target_return_1d_all_attributes,260,RandomForest,neg_mean_squared_error,-0.000490986184121123,-0.00030708537744621243,0.00039746706341165145
22,target_return_1d_all_attributes,260,XGB,neg_mean_squared_error,-0.000543922757699257,-0.00034746102881572365,0.00039295211687458235
23,target_return_1d_all_attributes,260,SVR,neg_mean_squared_error,-0.0012894086506608368,-0.001535334395236183,0.00047944768119283075
24,target_return_1d_all_attributes,260,LR,neg_median_absolute_error,-0.011774989572720766,-0.009368813219563586,0.006647034755454252
25,target_return_1d_all_attributes,260,Lasso,neg_median_absolute_error,-0.008419569413591734,-0.0074408538962894575,0.0026004232302252682
26,target_return_1d_all_attributes,260,Ridge,neg_median_absolute_error,-0.00887550599042153,-0.008204278829569787,0.002622010781183157
27,target_return_1d_all_attributes,260,RandomForest,neg_median_absolute_error,-0.013547307214203493,-0.009110579138398455,0.009126799276015505
28,target_return_1d_all_attributes,260,XGB,neg_median_absolute_error,-0.013549505706795634,-0.009970638724407552,0.007395148315660883
29,target_return_1d_all_attributes,260,SVR,neg_median_absolute_error,-0.02996317425510074,-0.03147288929095138,0.008855806703524116
